"総勘定元帳 (2023年10月~2024年03月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"仮払金","2023-10-27","0","三菱ＵＦＪ　千葉市","対象外","","小口現金","千葉市斎場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1760994167"
"仮払金","2023-10-28","0","三菱ＵＦＪ　北九州","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","100000","","1761094167"
"仮払金","2023-10-28","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","10000","","1761104167"
"仮払金","2023-10-29","0","三菱ＵＦＪ　津山","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","200000","","1761304167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","10000","","1761314167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","小口現金","北大谷斎場","","","","176","","","","","","","カ－ド","","100000","","1761414167"
"仮払金","2023-10-30","0","未払金","対象外","","","","","","","176","","","経営","","","420","振込ＢＺ１・カ）イ－ジス","","","20000000","1741414167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","経営","","","","176","","","","","","","振込ＢＺ１・エヌデイ－ケ－（カ","","20000000","","1761414167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　愛西","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","100000","","1761514167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　山形","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","50000","","1761564167"
"仮払金","2023-10-30","0","三菱ＵＦＪ (株)　京都事業所","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1761764167"
"仮払金","2023-10-30","0","三菱ＵＦＪ　ＮＤＫメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・カシダ　シンゴ","","250000","","1762014167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　高島市","対象外","","小口現金","高島市斎場","","","","176","","","","","","","カードＣ１","","","444000","1761570167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　福山","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","150000","","1761720167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　千葉市","対象外","","小口現金","千葉市斎場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1761920167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　千葉市","対象外","","小口現金","千葉市斎場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","150000","","1762070167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・セントラルハイウエイ（カ","","","45000000","1717070167"
"仮払金","2023-10-31","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・エヌデイ－ケ－（カ","","","20000000","1697070167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　三田","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","100000","","1697170167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　西都","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","20000","","1697190167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　豊中","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","200000","","1697390167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","経営","","","","176","","","","","","","振込ＢＺ１・カ）イ－ジス","","30000000","","1727390167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・セントラルハイウエイ（カ","","85000000","","1812390167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・セントラルハイウエイ（カ","","","40000000","1772390167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","経営","","","","176","","","","","","","振込ＢＺ１・カ）イ－ジス","","55000000","","1827390167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　名高速","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","250000","","1827640167"
"仮払金","2023-11-01","0","三菱ＵＦＪ　館林","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","60000","","1827700167"
"仮払金","2023-11-02","0","三菱ＵＦＪ　加西市斎場","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","50000","","1827750167"
"仮払金","2023-11-02","0","三菱ＵＦＪ　大津","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","100000","","1827850167"
"仮払金","2023-11-02","0","三菱ＵＦＪ　大津","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","100000","","1827950167"
"仮払金","2023-11-02","0","三菱ＵＦＪ　琵琶湖","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","300000","","1828250167"
"仮払金","2023-11-02","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","120000","","1828370167"
"仮払金","2023-11-04","0","三菱ＵＦＪ　津山","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","200000","","1828570167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　愛西","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","100000","","1828670167"
"仮払金","2023-11-06","0","三菱ＵＦＪ (株)　京都事業所","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1828870167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　福山","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1829070167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　セントラル","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","500000","","1829570167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　千葉市","対象外","","小口現金","千葉市斎場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1829770167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　千葉市","対象外","","小口現金","千葉市斎場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1829970167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　行田","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","100000","","1830070167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　山形","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","100000","","1830170167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ１・カ）イ－ジス","","","20000000","1810170167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　セントラル","対象外","","","","","","","176","","","","","","","振込ＢＺ２・タシブ　マサヒロ","","1000000","","1811170167"
"仮払金","2023-11-06","0","三菱ＵＦＪ　富士宮","対象外","","","","","","","176","","","","","","","カードＣ１","","100000","","1811270167"
"仮払金","2023-11-07","0","三菱ＵＦＪ　高島市","対象外","","","","","","","176","","","","","","","カードＣ１","","50000","","1811320167"
"仮払金","2023-11-07","0","三菱ＵＦＪ　近江八幡","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","80000","","1811400167"
"仮払金","2023-11-07","0","三菱ＵＦＪ　名高速","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","50000","","1811450167"
"仮払金","2023-11-07","0","三菱ＵＦＪ　セントラル","対象外","","","経営","","","","176","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","","5000000","1806450167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　宮崎","対象外","","小口現金","宮崎市斎場","","","","176","","","","","","","カードＣ１","","150000","","1806600167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　北・鶴見","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","50000","","1806650167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　泉南阪南","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","50000","","1806700167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　美唄","対象外","","小口現金","美唄市火葬場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1806900167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　美唄","対象外","","小口現金","美唄市火葬場","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1807100167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　皆野寄居","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","50000","","1807150167"
"仮払金","2023-11-08","0","三菱ＵＦＪ　NSKメイン","対象外","","","経営1","","","","176","","","","","","","振込ＢＺ２・ヤマテヒロツグ","","1955327","","1809105494"
"仮払金","2023-11-09","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","330000","","1809435494"
"仮払金","2023-11-09","0","三菱ＵＦＪ　広呉　坂","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","200000","","1809635494"
"仮払金","2023-11-09","0","三菱ＵＦＪ　津島","対象外","","小口現金","","","","","176","","","","","","","カ－ド","","350000","","1809985494"
"仮払金","2023-11-10","0","三菱ＵＦＪ　広呉　坂","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","200000","","1810185494"
"仮払金","2023-11-10","0","三菱ＵＦＪ　天空館","対象外","","","","","","","176","","","","","","","カ－ド","","100000","","1810285494"
"仮払金","2023-11-10","0","三菱ＵＦＪ　北九州","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","100000","","1810385494"
"仮払金","2023-11-10","0","三菱ＵＦＪ　館林","対象外","","小口現金","","","","","176","","","","","","","カードＣ１","","60000","","1810445494"
"仮払金","2023-11-12","0","三菱ＵＦＪ (株)　京都事業所","対象外","","","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","200000","","1810645494"
"仮払金","2023-11-12","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","10000","","1810655494"
"仮払金","2023-11-13","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ２・イ－ジスグル－プユウゲ","","1300000","","1811955494"
"仮払金","2023-11-13","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","176","","","","","","","振込ＢＺ２・キムラトモアキ","","400000","","1812355494"
"仮払金","2023-11-13","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","小口現金","北大谷斎場","","","","176","","","","","","","カ－ド","","150000","","1812505494"
"仮払金","2023-11-13","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","小口現金","北大谷斎場","","","","176","","","","","","","カ－ド","","100000","","1812605494"
"仮払金","2023-11-13","0","三菱ＵＦＪ　吹田","対象外","","","","","","","176","","","","","","","カ－ド","","10000","","1812615494"
"仮払金","2023-11-14","0","三菱ＵＦＪ　小林・佃","対象外","","小口現金","","","","","176","","","","","","","カードＣ１・セブンギンコウＡＴＭ","","100000","","1812715494"
